Date,AAPL,ADBE,AMZN,FB,GOOG,GOOGL,MSFT,NFLX,NVDA,TSLA,^NDX
2020-08-04,109.66500091552734,446.9200134277344,3138.830078125,249.8300018310547,1464.969970703125,1473.300048828125,213.2899932861328,509.6400146484375,112.27749633789062,297.3999938964844,11096.5400390625
2020-08-05,110.0625,449.510009765625,3205.030029296875,249.1199951171875,1473.6099853515625,1479.0899658203125,212.94000244140625,502.1099853515625,112.86750030517578,297.0039978027344,11125.4404296875
2020-08-06,113.90249633789062,464.1099853515625,3225.0,265.2799987792969,1500.0999755859375,1504.949951171875,216.35000610351562,509.0799865722656,113.3550033569336,297.9159851074219,11267.080078125
2020-08-07,111.11250305175781,449.57000732421875,3167.4599609375,268.44000244140625,1494.489990234375,1498.3699951171875,212.47999572753906,494.7300109863281,111.99500274658203,290.5419921875,11139.3896484375
2020-08-10,112.72750091552734,443.2900085449219,3148.159912109375,263.0,1496.0999755859375,1496.8199462890625,208.25,483.3800048828125,111.6500015258789,283.7139892578125,11085.169921875
2020-08-11,109.375,435.2300109863281,3080.669921875,256.1300048828125,1480.3199462890625,1480.5400390625,203.3800048828125,466.92999267578125,108.5,274.87799072265625,10876.080078125
2020-08-12,113.01000213623047,445.3599853515625,3162.239990234375,259.8900146484375,1506.6199951171875,1507.239990234375,209.19000244140625,475.4700012207031,114.40249633789062,310.9519958496094,11157.7197265625
2020-08-13,115.01000213623047,450.0199890136719,3161.02001953125,261.29998779296875,1518.449951171875,1516.6500244140625,208.6999969482422,481.3299865722656,114.43000030517578,324.20001220703125,11178.3701171875
2020-08-14,114.90750122070312,447.6000061035156,3148.02001953125,261.239990234375,1507.72998046875,1504.6300048828125,208.89999389648438,482.67999267578125,115.63999938964844,330.1419982910156,11164.4501953125
2020-08-17,114.60749816894531,451.5799865722656,3182.409912109375,261.1600036621094,1517.97998046875,1516.239990234375,210.27999877929688,482.3500061035156,123.37000274658203,367.12799072265625,11288.5703125
2020-08-18,115.5625,463.510009765625,3312.489990234375,262.3399963378906,1558.5999755859375,1555.780029296875,211.49000549316406,491.8699951171875,122.60749816894531,377.4179992675781,11399.0302734375
2020-08-19,115.7074966430664,462.010009765625,3260.47998046875,262.5899963378906,1547.530029296875,1544.6099853515625,209.6999969482422,484.5299987792969,121.38500213623047,375.70599365234375,11318.6396484375
2020-08-20,118.2750015258789,478.4800109863281,3297.3701171875,269.010009765625,1581.75,1576.25,214.5800018310547,497.8999938964844,121.41000366210938,400.3659973144531,11477.0498046875
2020-08-21,124.37000274658203,473.2200012207031,3284.719970703125,267.010009765625,1580.4200439453125,1575.5699462890625,213.02000427246094,492.30999755859375,126.83499908447266,409.9960021972656,11555.16015625
2020-08-24,125.85749816894531,476.29998779296875,3307.4599609375,271.3900146484375,1588.199951171875,1585.1500244140625,213.69000244140625,488.80999755859375,127.20249938964844,402.8399963378906,11626.169921875
2020-08-25,124.82499694824219,484.42999267578125,3346.489990234375,280.82000732421875,1608.219970703125,1605.8499755859375,216.47000122070312,490.5799865722656,127.5,404.6679992675781,11721.8095703125
2020-08-26,126.52249908447266,528.489990234375,3441.85009765625,303.9100036621094,1652.3800048828125,1644.1300048828125,221.14999389648438,547.530029296875,127.7300033569336,430.6340026855469,11971.9404296875
2020-08-27,125.01000213623047,510.32000732421875,3400.0,293.2200012207031,1634.3299560546875,1628.52001953125,226.5800018310547,526.27001953125,126.28250122070312,447.75,11926.16015625
2020-08-28,124.80750274658203,516.4400024414062,3401.800048828125,293.6600036621094,1644.4100341796875,1639.4300537109375,228.91000366210938,523.8900146484375,131.4774932861328,442.67999267578125,11995.849609375
2020-08-31,129.0399932861328,513.3900146484375,3450.9599609375,293.20001220703125,1634.1800537109375,1629.530029296875,225.52999877929688,529.5599975585938,133.7449951171875,498.32000732421875,12110.7001953125
2020-09-01,134.17999267578125,527.9500122070312,3499.1201171875,295.44000244140625,1660.7099609375,1655.0799560546875,227.27000427246094,556.5499877929688,138.2100067138672,475.04998779296875,12292.8603515625
2020-09-02,131.39999389648438,533.7999877929688,3531.449951171875,302.5,1728.280029296875,1717.3900146484375,231.64999389648438,552.8400268554688,143.46499633789062,447.3699951171875,12420.5400390625
2020-09-03,120.87999725341797,507.79998779296875,3368.0,291.1199951171875,1641.8399658203125,1629.510009765625,217.3000030517578,525.75,130.15499877929688,407.0,11771.3701171875
2020-09-04,120.95999908447266,491.94000244140625,3294.6201171875,282.7300109863281,1591.0400390625,1581.2099609375,214.25,516.0499877929688,126.2249984741211,418.32000732421875,11622.1298828125
2020-09-08,112.81999969482422,462.1300048828125,3149.840087890625,271.1600036621094,1532.3900146484375,1523.5999755859375,202.66000366210938,507.0199890136719,119.12999725341797,330.2099914550781,11068.259765625
2020-09-09,117.31999969482422,479.4599914550781,3268.610107421875,273.7200012207031,1556.9599609375,1547.22998046875,211.2899932861328,500.19000244140625,127.1500015258789,366.2799987792969,11395.849609375
2020-09-10,113.48999786376953,476.260009765625,3175.110107421875,268.0899963378906,1532.02001953125,1526.050048828125,205.3699951171875,480.6700134277344,123.11750030517578,371.3399963378906,11154.1201171875
2020-09-11,112.0,471.3500061035156,3116.219970703125,266.6099853515625,1520.719970703125,1515.760009765625,204.02999877929688,482.0299987792969,121.6449966430664,372.7200012207031,11087.400390625
2020-09-14,115.36000061035156,485.9100036621094,3102.969970703125,266.1499938964844,1519.280029296875,1508.8299560546875,205.41000366210938,476.260009765625,128.72250366210938,419.6199951171875,11277.759765625
2020-09-15,115.54000091552734,497.6700134277344,3156.1298828125,272.4200134277344,1541.43994140625,1535.1199951171875,208.77999877929688,495.989990234375,129.91000366210938,449.760009765625,11438.8701171875
2020-09-16,112.12999725341797,476.0,3078.10009765625,263.5199890136719,1520.9000244140625,1512.0899658203125,205.0500030517578,483.8599853515625,125.1449966430664,441.760009765625,11247.599609375
2020-09-17,110.33999633789062,474.29998779296875,3008.72998046875,254.82000732421875,1495.530029296875,1487.0400390625,202.91000366210938,470.20001220703125,124.63500213623047,423.42999267578125,11080.9501953125
2020-09-18,106.83999633789062,467.54998779296875,2954.909912109375,252.52999877929688,1459.989990234375,1451.0899658203125,200.38999938964844,469.9599914550781,121.89250183105469,442.1499938964844,10936.98046875
2020-09-21,110.08000183105469,475.6400146484375,2960.469970703125,248.14999389648438,1431.1600341796875,1430.1400146484375,202.5399932861328,487.3500061035156,125.17250061035156,449.3900146484375,10980.2197265625
2020-09-22,111.80999755859375,486.7799987792969,3128.989990234375,254.75,1465.4599609375,1459.8199462890625,207.4199981689453,491.1700134277344,126.37750244140625,424.2300109863281,11186.3701171875
2020-09-23,107.12000274658203,470.3900146484375,2999.860107421875,249.02000427246094,1415.2099609375,1409.3900146484375,200.58999633789062,470.6099853515625,121.23750305175781,380.3599853515625,10833.330078125
2020-09-24,108.22000122070312,467.6700134277344,3019.7900390625,249.52999877929688,1428.2900390625,1422.8599853515625,203.19000244140625,473.0799865722656,123.4800033569336,387.7900085449219,10896.4697265625
2020-09-25,112.27999877929688,479.7799987792969,3095.1298828125,254.82000732421875,1444.9599609375,1439.06005859375,207.82000732421875,482.8800048828125,128.7375030517578,407.3399963378906,11151.1298828125
2020-09-28,114.95999908447266,488.510009765625,3174.050048828125,256.82000732421875,1464.52001953125,1458.6600341796875,209.44000244140625,490.6499938964844,130.35000610351562,421.20001220703125,11364.4501953125
2020-09-29,114.08999633789062,489.3299865722656,3144.8798828125,261.7900085449219,1469.3299560546875,1466.02001953125,207.25999450683594,493.4800109863281,132.25750732421875,419.07000732421875,11322.9501953125
2020-09-30,115.80999755859375,490.42999267578125,3148.72998046875,261.8999938964844,1469.5999755859375,1465.5999755859375,210.3300018310547,500.0299987792969,135.30499267578125,429.010009765625,11418.0595703125
2020-10-01,116.79000091552734,499.510009765625,3221.260009765625,266.6300048828125,1490.0899658203125,1487.9000244140625,212.4600067138672,527.510009765625,136.14500427246094,448.1600036621094,11583.2001953125
2020-10-02,113.0199966430664,478.989990234375,3125.0,259.94000244140625,1458.4200439453125,1455.5999755859375,206.19000244140625,503.05999755859375,130.62249755859375,415.0899963378906,11255.6904296875
2020-10-05,116.5,486.4700012207031,3199.199951171875,264.6499938964844,1486.02001953125,1482.8299560546875,210.3800048828125,520.6500244140625,136.4250030517578,425.67999267578125,11509.0595703125
2020-10-06,113.16000366210938,478.9800109863281,3099.9599609375,258.6600036621094,1453.43994140625,1451.02001953125,205.91000366210938,505.8699951171875,137.36500549316406,413.9800109863281,11291.26953125
2020-10-07,115.08000183105469,493.1499938964844,3195.68994140625,258.1199951171875,1460.2900390625,1459.1400146484375,209.8300018310547,534.6599731445312,139.63999938964844,425.29998779296875,11503.1904296875
2020-10-08,114.97000122070312,490.8399963378906,3190.550048828125,263.760009765625,1485.9300537109375,1483.4300537109375,210.5800018310547,531.7899780273438,138.3874969482422,425.9200134277344,11550.9404296875
2020-10-09,116.97000122070312,502.1600036621094,3286.64990234375,264.45001220703125,1515.219970703125,1510.449951171875,215.80999755859375,539.4400024414062,137.62750244140625,434.0,11725.849609375
2020-10-12,124.4000015258789,510.8900146484375,3442.929931640625,275.75,1569.1500244140625,1564.5899658203125,221.39999389648438,539.8099975585938,142.25999450683594,442.29998779296875,12088.1103515625
2020-10-13,121.0999984741211,514.3099975585938,3443.6298828125,276.1400146484375,1571.6800537109375,1567.0699462890625,222.86000061035156,554.0900268554688,142.4824981689453,446.6499938964844,12083.169921875
2020-10-14,121.19000244140625,506.30999755859375,3363.7099609375,271.82000732421875,1568.0799560546875,1563.43994140625,220.86000061035156,541.4500122070312,140.95249938964844,461.29998779296875,11985.3603515625
2020-10-15,120.70999908447266,501.1499938964844,3338.64990234375,266.7200012207031,1559.1300048828125,1555.469970703125,219.66000366210938,541.9400024414062,139.6999969482422,448.8800048828125,11898.5703125
2020-10-16,119.0199966430664,502.82000732421875,3272.7099609375,265.92999267578125,1573.010009765625,1567.699951171875,219.66000366210938,530.7899780273438,138.11500549316406,439.6700134277344,11852.169921875
2020-10-19,115.9800033569336,495.20001220703125,3207.2099609375,261.3999938964844,1534.6099853515625,1529.949951171875,214.22000122070312,530.719970703125,134.9774932861328,430.8299865722656,11634.349609375
2020-10-20,117.51000213623047,494.5799865722656,3217.010009765625,267.55999755859375,1555.9300537109375,1551.0799560546875,214.64999389648438,525.4199829101562,136.4550018310547,421.94000244140625,11677.83984375
2020-10-21,116.87000274658203,495.9599914550781,3184.93994140625,278.7300109863281,1593.31005859375,1585.989990234375,214.8000030517578,489.04998779296875,135.24749755859375,422.6400146484375,11665.3701171875
2020-10-22,115.75,483.6000061035156,3176.39990234375,278.1199951171875,1615.3299560546875,1606.6600341796875,214.88999938964844,485.2300109863281,133.61000061035156,425.7900085449219,11662.91015625
2020-10-23,115.04000091552734,488.5,3204.39990234375,284.7900085449219,1641.0,1632.97998046875,216.22999572753906,488.2799987792969,135.90249633789062,420.6300048828125,11692.5703125
2020-10-26,115.05000305175781,475.20001220703125,3207.0400390625,277.1099853515625,1590.449951171875,1584.2900390625,210.0800018310547,488.239990234375,131.41250610351562,420.2799987792969,11504.51953125
2020-10-27,116.5999984741211,478.55999755859375,3286.330078125,283.2900085449219,1604.260009765625,1598.8800048828125,213.25,488.92999267578125,133.96749877929688,424.67999267578125,11598.9501953125
2020-10-28,111.19999694824219,456.9700012207031,3162.780029296875,267.6700134277344,1516.6199951171875,1510.800048828125,202.67999267578125,486.239990234375,126.2699966430664,406.0199890136719,11142.759765625
2020-10-29,115.31999969482422,461.1099853515625,3211.010009765625,280.8299865722656,1567.239990234375,1556.8800048828125,204.72000122070312,504.2099914550781,130.24000549316406,410.8299865722656,11350.740234375
2020-10-30,108.86000061035156,447.1000061035156,3036.14990234375,263.1099853515625,1621.010009765625,1616.1099853515625,202.47000122070312,475.739990234375,125.33999633789062,388.0400085449219,11052.9501953125
2020-11-02,108.7699966430664,444.94000244140625,3004.47998046875,261.3599853515625,1626.030029296875,1624.3199462890625,202.3300018310547,484.1199951171875,125.80750274658203,400.510009765625,11084.759765625
2020-11-03,110.44000244140625,454.0199890136719,3048.409912109375,265.29998779296875,1650.2099609375,1645.6600341796875,206.42999267578125,487.2200012207031,130.19500732421875,423.8999938964844,11279.91015625
2020-11-04,114.94999694824219,487.2300109863281,3241.159912109375,287.3800048828125,1749.1300048828125,1745.8499755859375,216.38999938964844,496.95001220703125,137.9425048828125,420.9800109863281,11777.01953125
2020-11-05,119.02999877929688,496.4700012207031,3322.0,294.67999267578125,1763.3699951171875,1762.5,223.2899932861328,513.760009765625,141.60000610351562,438.0899963378906,12078.0703125
2020-11-06,118.69000244140625,494.6300048828125,3311.3701171875,293.4100036621094,1761.75,1759.72998046875,223.72000122070312,514.72998046875,145.6199951171875,429.95001220703125,12091.349609375
2020-11-09,116.31999969482422,471.1400146484375,3143.739990234375,278.7699890136719,1763.0,1761.4200439453125,218.38999938964844,470.5,136.3074951171875,421.260009765625,11830.3896484375
2020-11-10,115.97000122070312,452.0,3035.02001953125,272.42999267578125,1740.3900146484375,1737.719970703125,211.00999450683594,480.239990234375,127.69999694824219,410.3599853515625,11624.2900390625
2020-11-11,119.48999786376953,467.75,3137.389892578125,276.4800109863281,1752.7099609375,1747.22998046875,216.5500030517578,490.760009765625,134.17999267578125,417.1300048828125,11892.9296875
2020-11-12,119.20999908447266,462.5799865722656,3110.280029296875,275.0799865722656,1749.8399658203125,1742.8199462890625,215.44000244140625,486.7699890136719,134.5675048828125,411.760009765625,11827.1396484375
2020-11-13,119.26000213623047,469.3399963378906,3128.81005859375,276.95001220703125,1777.02001953125,1772.260009765625,216.50999450683594,482.8399963378906,132.97000122070312,408.5,11937.83984375
2020-11-16,120.30000305175781,460.95001220703125,3131.06005859375,278.9599914550781,1781.3800048828125,1774.030029296875,217.22999572753906,479.1000061035156,135.15249633789062,408.0899963378906,12013.3798828125
2020-11-17,119.38999938964844,467.95001220703125,3135.659912109375,275.0,1770.1500244140625,1761.6600341796875,214.4600067138672,480.6300048828125,134.22250366210938,441.6099853515625,11977.490234375
2020-11-18,118.02999877929688,459.4700012207031,3105.4599609375,271.9700012207031,1746.780029296875,1740.6400146484375,211.0800018310547,481.7900085449219,134.28750610351562,486.6400146484375,11894.7099609375
2020-11-19,118.63999938964844,466.4100036621094,3117.02001953125,272.94000244140625,1763.9200439453125,1758.5699462890625,212.4199981689453,484.6700134277344,134.40249633789062,499.2699890136719,11985.4296875
2020-11-20,117.33999633789062,462.9200134277344,3099.39990234375,269.70001220703125,1742.18994140625,1736.3800048828125,210.38999938964844,488.239990234375,130.87750244140625,489.6099853515625,11906.4404296875
2020-11-23,113.8499984741211,460.6099853515625,3098.389892578125,268.42999267578125,1734.8599853515625,1727.56005859375,210.11000061035156,476.6199951171875,131.39999389648438,521.8499755859375,11905.9404296875
2020-11-24,115.16999816894531,462.70001220703125,3118.06005859375,276.9200134277344,1768.8800048828125,1763.9000244140625,213.86000061035156,482.8800048828125,129.57749938964844,555.3800048828125,12079.8095703125
2020-11-25,116.02999877929688,470.0799865722656,3185.070068359375,275.5899963378906,1771.4300537109375,1764.1300048828125,213.8699951171875,485.0,132.34750366210938,574.0,12152.2197265625
2020-11-27,116.58999633789062,477.0299987792969,3195.340087890625,277.80999755859375,1793.18994140625,1787.02001953125,215.22999572753906,491.3599853515625,132.6125030517578,585.760009765625,12258.2099609375
2020-11-30,119.05000305175781,478.4700012207031,3168.0400390625,276.9700012207031,1760.739990234375,1754.4000244140625,214.07000732421875,490.70001220703125,134.01499938964844,567.5999755859375,12268.3203125
2020-12-01,122.72000122070312,479.1499938964844,3220.080078125,286.54998779296875,1798.0999755859375,1795.3599853515625,216.2100067138672,504.5799865722656,133.89999389648438,584.760009765625,12455.330078125
2020-12-02,123.08000183105469,481.260009765625,3203.530029296875,287.5199890136719,1827.949951171875,1824.969970703125,215.3699951171875,503.3800048828125,135.44500732421875,568.8200073242188,12456.41015625
2020-12-03,122.94000244140625,484.2799987792969,3186.72998046875,281.8500061035156,1826.77001953125,1821.8399658203125,214.24000549316406,497.5199890136719,133.9600067138672,593.3800048828125,12467.1298828125
2020-12-04,122.25,486.0,3162.580078125,279.70001220703125,1827.989990234375,1823.760009765625,214.36000061035156,498.30999755859375,135.58250427246094,599.0399780273438,12528.48046875
2020-12-07,123.75,492.25,3158.0,285.5799865722656,1819.47998046875,1817.030029296875,214.2899932861328,515.780029296875,136.0675048828125,641.760009765625,12596.4697265625
2020-12-08,124.37999725341797,495.2799987792969,3177.2900390625,283.3999938964844,1818.550048828125,1811.3299560546875,216.00999450683594,512.6599731445312,133.5,649.8800048828125,12635.7197265625
2020-12-09,121.77999877929688,483.739990234375,3104.199951171875,277.9200134277344,1784.1300048828125,1777.8599853515625,211.8000030517578,493.6000061035156,129.3074951171875,604.47998046875,12364.6396484375
2020-12-10,123.23999786376953,476.8699951171875,3101.489990234375,277.1199951171875,1775.3299560546875,1767.6500244140625,210.52000427246094,501.0899963378906,129.72250366210938,627.0700073242188,12401.740234375
2020-12-11,122.41000366210938,475.9100036621094,3116.419921875,273.54998779296875,1781.77001953125,1774.800048828125,213.25999450683594,503.2200012207031,130.13250732421875,609.989990234375,12375.41015625
2020-12-14,121.77999877929688,486.4200134277344,3156.969970703125,274.19000244140625,1760.06005859375,1752.260009765625,214.1999969482422,522.4199829101562,133.08749389648438,639.8300170898438,12462.2099609375
2020-12-15,127.87999725341797,482.6400146484375,3165.1201171875,275.54998779296875,1767.77001953125,1761.0799560546875,214.1300048828125,519.780029296875,133.60499572753906,633.25,12595.919921875
2020-12-16,127.80999755859375,489.8999938964844,3240.9599609375,275.6700134277344,1763.0,1757.18994140625,219.27999877929688,524.8300170898438,132.4250030517578,622.77001953125,12668.16015625
2020-12-17,128.6999969482422,495.3599853515625,3236.080078125,274.4800109863281,1747.9000244140625,1740.510009765625,219.4199981689453,532.9000244140625,133.41250610351562,655.9000244140625,12752.0595703125
2020-12-18,126.66000366210938,502.95001220703125,3201.64990234375,276.3999938964844,1731.010009765625,1726.219970703125,218.58999633789062,534.4500122070312,132.72000122070312,695.0,12738.1796875
2020-12-21,128.22999572753906,498.3900146484375,3206.179931640625,272.7900085449219,1739.3699951171875,1734.56005859375,222.58999633789062,528.9099731445312,133.32249450683594,649.8599853515625,12690.259765625
2020-12-22,131.8800048828125,504.1700134277344,3206.52001953125,267.0899963378906,1723.5,1720.219970703125,223.94000244140625,527.3300170898438,132.78250122070312,640.3400268554688,12717.5595703125
2020-12-23,130.9600067138672,496.9100036621094,3185.27001953125,268.1099853515625,1732.3800048828125,1728.22998046875,221.02000427246094,514.47998046875,130.09249877929688,645.97998046875,12653.1396484375
2020-12-24,131.97000122070312,499.8599853515625,3172.68994140625,267.3999938964844,1738.8499755859375,1734.1600341796875,222.75,513.969970703125,129.9375,661.77001953125,12711.009765625
2020-12-28,136.69000244140625,498.95001220703125,3283.9599609375,277.0,1776.0899658203125,1773.9599609375,224.9600067138672,519.1199951171875,129.0,663.6900024414062,12838.8603515625
2020-12-29,134.8699951171875,502.1099853515625,3322.0,276.7799987792969,1758.719970703125,1757.760009765625,224.14999389648438,530.8699951171875,129.4324951171875,665.989990234375,12843.490234375
2020-12-30,133.72000122070312,497.45001220703125,3285.85009765625,271.8699951171875,1739.52001953125,1736.25,221.67999267578125,524.5900268554688,131.45750427246094,694.780029296875,12845.3603515625
2020-12-31,132.69000244140625,500.1199951171875,3256.929931640625,273.1600036621094,1751.8800048828125,1752.6400146484375,222.4199981689453,540.72998046875,130.5500030517578,705.6699829101562,12888.2802734375
2021-01-04,129.41000366210938,485.3399963378906,3186.6298828125,268.94000244140625,1728.239990234375,1726.1300048828125,217.69000244140625,522.8599853515625,131.13499450683594,729.77001953125,12694.66015625
2021-01-05,131.00999450683594,485.69000244140625,3218.510009765625,270.9700012207031,1740.9200439453125,1740.050048828125,217.89999389648438,520.7999877929688,134.04750061035156,735.1099853515625,12802.3798828125
2021-01-06,126.5999984741211,466.30999755859375,3138.3798828125,263.30999755859375,1735.2900390625,1722.8800048828125,212.25,500.489990234375,126.1449966430664,755.97998046875,12623.349609375
2021-01-07,130.9199981689453,477.739990234375,3162.159912109375,268.739990234375,1787.25,1774.3399658203125,218.2899932861328,508.8900146484375,133.44000244140625,816.0399780273438,12939.5703125
2021-01-08,132.0500030517578,485.1000061035156,3182.699951171875,267.57000732421875,1807.2099609375,1797.8299560546875,219.6199951171875,510.3999938964844,132.7675018310547,880.02001953125,13105.2001953125
2021-01-11,128.97999572753906,474.239990234375,3114.2099609375,256.8399963378906,1766.719970703125,1756.2900390625,217.49000549316406,499.1000061035156,136.21499633789062,811.1900024414062,12902.490234375
2021-01-12,128.8000030517578,471.6499938964844,3120.830078125,251.08999633789062,1746.550048828125,1737.4300537109375,214.92999267578125,494.25,134.84750366210938,849.4400024414062,12892.08984375
2021-01-13,130.88999938964844,472.04998779296875,3165.889892578125,251.63999938964844,1754.4000244140625,1747.25,216.33999633789062,507.7900085449219,135.3175048828125,854.4099731445312,12973.6298828125
2021-01-14,128.91000366210938,463.2699890136719,3127.469970703125,245.63999938964844,1740.1800537109375,1730.9200439453125,213.02000427246094,500.8599853515625,132.00250244140625,845.0,12898.6904296875
2021-01-15,127.13999938964844,458.0799865722656,3104.25,251.36000061035156,1736.18994140625,1727.6199951171875,212.64999389648438,497.9800109863281,128.59500122070312,826.1599731445312,12803.9296875
2021-01-19,127.83000183105469,456.5,3120.760009765625,261.1000061035156,1790.8599853515625,1784.469970703125,216.44000244140625,501.7699890136719,130.25250244140625,844.5499877929688,12996.5400390625
2021-01-20,132.02999877929688,469.7300109863281,3263.3798828125,267.4800109863281,1886.9000244140625,1880.0699462890625,224.33999633789062,586.3400268554688,133.65750122070312,850.4500122070312,13296.4501953125
2021-01-21,136.8699951171875,472.0199890136719,3306.989990234375,272.8699951171875,1891.25,1884.1500244140625,224.97000122070312,579.8400268554688,138.6750030517578,844.989990234375,13404.990234375
2021-01-22,139.07000732421875,472.44000244140625,3292.22998046875,274.5,1901.050048828125,1892.56005859375,225.9499969482422,565.1699829101562,137.125,846.6400146484375,13366.400390625
2021-01-25,142.9199981689453,473.44000244140625,3294.0,278.010009765625,1899.4000244140625,1894.280029296875,229.52999877929688,556.780029296875,136.53250122070312,880.7999877929688,13483.2900390625
2021-01-26,143.16000366210938,476.2799987792969,3326.1298828125,282.04998779296875,1917.239990234375,1907.949951171875,232.3300018310547,561.9299926757812,134.3524932861328,883.0900268554688,13490.1904296875
2021-01-27,142.05999755859375,460.0,3232.580078125,272.1400146484375,1830.7900390625,1818.93994140625,232.89999389648438,523.280029296875,129.17750549316406,864.1599731445312,13112.650390625
2021-01-28,137.08999633789062,465.6700134277344,3237.6201171875,265.0,1863.1099853515625,1853.199951171875,238.92999267578125,538.5999755859375,130.50999450683594,835.4299926757812,13201.5302734375
2021-01-29,131.9600067138672,458.7699890136719,3206.199951171875,258.3299865722656,1835.739990234375,1827.3599853515625,231.9600067138672,532.3900146484375,129.8975067138672,793.530029296875,12925.3798828125
2021-02-01,134.13999938964844,470.0,3342.8798828125,262.010009765625,1901.3499755859375,1893.0699462890625,239.64999389648438,539.0399780273438,132.3699951171875,839.8099975585938,13248.900390625
2021-02-02,134.99000549316406,484.92999267578125,3380.0,267.0799865722656,1927.510009765625,1919.1199951171875,239.50999450683594,548.1599731445312,135.5675048828125,872.7899780273438,13456.1201171875
2021-02-03,133.94000244140625,481.9200134277344,3312.530029296875,266.6499938964844,2070.070068359375,2058.8798828125,243.0,539.4500122070312,135.30499267578125,854.6900024414062,13402.3701171875
2021-02-04,137.38999938964844,489.3800048828125,3331.0,266.489990234375,2062.3701171875,2053.6298828125,242.00999450683594,552.1599731445312,136.6425018310547,849.989990234375,13560.8896484375
2021-02-05,136.75999450683594,492.1199951171875,3352.14990234375,268.1000061035156,2098.0,2088.830078125,242.1999969482422,550.7899780273438,135.91000366210938,852.22998046875,13603.9599609375
2021-02-08,136.91000366210938,493.760009765625,3322.93994140625,266.5799865722656,2092.909912109375,2084.52001953125,242.47000122070312,547.9199829101562,144.3874969482422,863.4199829101562,13695.01953125
2021-02-09,136.00999450683594,496.04998779296875,3305.0,269.45001220703125,2083.510009765625,2075.389892578125,243.77000427246094,559.0700073242188,142.63250732421875,849.4600219726562,13687.080078125
2021-02-10,135.38999938964844,492.6700134277344,3286.580078125,271.8699951171875,2095.3798828125,2086.47998046875,242.82000732421875,563.5900268554688,147.6425018310547,804.8200073242188,13655.26953125
2021-02-11,135.1300048828125,496.6199951171875,3262.1298828125,270.3900146484375,2095.889892578125,2088.75,244.49000549316406,557.5900268554688,152.50750732421875,811.6599731445312,13734.349609375
2021-02-12,135.3699951171875,498.8399963378906,3277.7099609375,270.5,2104.110107421875,2095.030029296875,244.99000549316406,556.52001953125,149.6125030517578,816.1199951171875,13807.7001953125
2021-02-16,133.19000244140625,501.6400146484375,3268.949951171875,273.9700012207031,2121.89990234375,2110.699951171875,243.6999969482422,557.280029296875,153.30250549316406,796.219970703125,13773.76953125
2021-02-17,130.83999633789062,491.2300109863281,3308.639892578125,273.57000732421875,2128.31005859375,2118.6201171875,244.1999969482422,551.3400268554688,149.05999755859375,798.1500244140625,13699.7099609375
2021-02-18,129.7100067138672,488.3699951171875,3328.22998046875,269.3900146484375,2117.199951171875,2105.81005859375,243.7899932861328,548.219970703125,148.2899932861328,787.3800048828125,13637.509765625
2021-02-19,129.8699951171875,479.1199951171875,3249.89990234375,261.55999755859375,2101.139892578125,2088.81005859375,240.97000122070312,540.219970703125,149.26499938964844,781.2999877929688,13580.7802734375
2021-02-22,126.0,467.3299865722656,3180.739990234375,260.3299865722656,2064.8798828125,2054.260009765625,234.50999450683594,533.780029296875,143.5574951171875,714.5,13223.740234375
2021-02-23,125.86000061035156,467.79998779296875,3194.5,265.8599853515625,2070.860107421875,2060.1201171875,233.27000427246094,546.1500244140625,141.4199981689453,698.8400268554688,13194.7099609375
2021-02-24,125.3499984741211,476.6199951171875,3159.530029296875,264.30999755859375,2095.169921875,2083.81005859375,234.5500030517578,553.4099731445312,144.99000549316406,742.02001953125,13302.1904296875
2021-02-25,120.98999786376953,459.1600036621094,3057.159912109375,254.69000244140625,2031.3599853515625,2015.949951171875,228.99000549316406,546.7000122070312,133.0749969482422,682.219970703125,12828.3095703125
2021-02-26,121.26000213623047,459.6700134277344,3092.929931640625,257.6199951171875,2036.8599853515625,2021.9100341796875,232.3800048828125,538.8499755859375,137.14500427246094,675.5,12909.4404296875
2021-03-01,127.79000091552734,469.57000732421875,3146.139892578125,264.9100036621094,2081.510009765625,2069.659912109375,236.94000244140625,550.6400146484375,138.41749572753906,718.4299926757812,13282.9501953125
2021-03-02,125.12000274658203,466.5899963378906,3094.530029296875,259.0,2075.840087890625,2064.47998046875,233.8699951171875,547.8200073242188,134.0625,686.4400024414062,13059.9501953125
2021-03-03,122.05999755859375,448.45001220703125,3005.0,255.41000366210938,2026.7099609375,2011.4100341796875,227.55999755859375,520.7000122070312,128.04750061035156,653.2000122070312,12683.330078125
2021-03-04,120.12999725341797,439.05999755859375,2977.570068359375,257.6400146484375,2049.090087890625,2033.9300537109375,226.72999572753906,511.2900085449219,123.70249938964844,621.4400024414062,12464.0
2021-03-05,121.41999816894531,440.8299865722656,3000.4599609375,264.2799987792969,2108.5400390625,2097.070068359375,231.60000610351562,516.3900146484375,124.61499786376953,597.9500122070312,12668.509765625
2021-03-08,116.36000061035156,421.20001220703125,2951.949951171875,255.30999755859375,2024.1700439453125,2007.5,227.38999938964844,493.3299865722656,115.93250274658203,563.0,12299.080078125
2021-03-09,121.08999633789062,439.17999267578125,3062.85009765625,265.739990234375,2052.699951171875,2040.3599853515625,233.77999877929688,506.44000244140625,125.20249938964844,673.5800170898438,12794.490234375
